Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Mujeres;06 Cantabria;De 20 a 24 años;2022;30,77
Mujeres;06 Cantabria;De 20 a 24 años;2021;29,43
Mujeres;06 Cantabria;De 20 a 24 años;2020;21,24
Mujeres;06 Cantabria;De 20 a 24 años;2019;24,83
Mujeres;06 Cantabria;De 20 a 24 años;2018;29,21
Mujeres;06 Cantabria;De 20 a 24 años;2017;38,42
Mujeres;06 Cantabria;De 20 a 24 años;2016;33,6
Mujeres;06 Cantabria;De 20 a 24 años;2015;32,18
Mujeres;06 Cantabria;De 20 a 24 años;2014;23,33
Mujeres;06 Cantabria;De 20 a 24 años;2013;21,78
Mujeres;06 Cantabria;De 20 a 24 años;2012;24,58
Mujeres;06 Cantabria;De 20 a 24 años;2011;27,86
Mujeres;06 Cantabria;De 20 a 24 años;2010;35,32
Mujeres;06 Cantabria;De 20 a 24 años;2009;40,87
Mujeres;06 Cantabria;De 20 a 24 años;2008;44,01
Mujeres;06 Cantabria;De 20 a 24 años;2007;48,96
Mujeres;06 Cantabria;De 20 a 24 años;2006;44,09
Mujeres;06 Cantabria;De 25 a 54 años;2024;77,18
Mujeres;06 Cantabria;De 25 a 54 años;2023;76,11
Mujeres;06 Cantabria;De 25 a 54 años;2022;72,79
Mujeres;06 Cantabria;De 25 a 54 años;2021;72,57
Mujeres;06 Cantabria;De 25 a 54 años;2020;70,03
Mujeres;06 Cantabria;De 25 a 54 años;2019;72,48
Mujeres;06 Cantabria;De 25 a 54 años;2018;69,03
Mujeres;06 Cantabria;De 25 a 54 años;2017;70,51
Mujeres;06 Cantabria;De 25 a 54 años;2016;67,72
Mujeres;06 Cantabria;De 25 a 54 años;2015;64,03
Mujeres;06 Cantabria;De 25 a 54 años;2014;64,86
Mujeres;06 Cantabria;De 25 a 54 años;2013;62,64
Mujeres;06 Cantabria;De 25 a 54 años;2012;64,63
Mujeres;06 Cantabria;De 25 a 54 años;2011;66,74
Mujeres;06 Cantabria;De 25 a 54 años;2010;65,72
Mujeres;06 Cantabria;De 25 a 54 años;2009;68,07
Mujeres;06 Cantabria;De 25 a 54 años;2008;67,82
Mujeres;06 Cantabria;De 25 a 54 años;2007;67,22
Mujeres;06 Cantabria;De 25 a 54 años;2006;65,52
Mujeres;06 Cantabria;De 55 y más años;2024;22,77
Mujeres;06 Cantabria;De 55 y más años;2023;20,71
Mujeres;06 Cantabria;De 55 y más años;2022;21,45
Mujeres;06 Cantabria;De 55 y más años;2021;19,95
Mujeres;06 Cantabria;De 55 y más años;2020;20,19
Mujeres;06 Cantabria;De 55 y más años;2019;19,08
Mujeres;06 Cantabria;De 55 y más años;2018;19,67
Mujeres;06 Cantabria;De 55 y más años;2017;18,3
Mujeres;06 Cantabria;De 55 y más años;2016;18,46
Mujeres;06 Cantabria;De 55 y más años;2015;16,93
Mujeres;06 Cantabria;De 55 y más años;2014;16,61
Mujeres;06 Cantabria;De 55 y más años;2013;14,9
Mujeres;06 Cantabria;De 55 y más años;2012;16,56
Mujeres;06 Cantabria;De 55 y más años;2011;13,88
Mujeres;06 Cantabria;De 55 y más años;2010;11,92
Mujeres;06 Cantabria;De 55 y más años;2009;12,17
Mujeres;06 Cantabria;De 55 y más años;2008;13,46
Mujeres;06 Cantabria;De 55 y más años;2007;11,83
Mujeres;06 Cantabria;De 55 y más años;2006;10,47
Mujeres;07 Castilla y León;Total;2024;44,2
Mujeres;07 Castilla y León;Total;2023;43,2
Mujeres;07 Castilla y León;Total;2022;43,99
Mujeres;07 Castilla y León;Total;2021;41,44
Mujeres;07 Castilla y León;Total;2020;41,74
Mujeres;07 Castilla y León;Total;2019;42,42
Mujeres;07 Castilla y León;Total;2018;41,76
Mujeres;07 Castilla y León;Total;2017;40,91
Mujeres;07 Castilla y León;Total;2016;40,23
Mujeres;07 Castilla y León;Total;2015;38,37
Mujeres;07 Castilla y León;Total;2014;37,71
Mujeres;07 Castilla y León;Total;2013;37,25
Mujeres;07 Castilla y León;Total;2012;37,46
Mujeres;07 Castilla y León;Total;2011;39,13
Mujeres;07 Castilla y León;Total;2010;38,78
Mujeres;07 Castilla y León;Total;2009;38,41
Mujeres;07 Castilla y León;Total;2008;39,24
Mujeres;07 Castilla y León;Total;2007;39,18
Mujeres;07 Castilla y León;Total;2006;37,62
Mujeres;07 Castilla y León;Menores de 25 años;2024;21,26
Mujeres;07 Castilla y León;Menores de 25 años;2023;19,57
Mujeres;07 Castilla y León;Menores de 25 años;2022;20,92
Mujeres;07 Castilla y León;Menores de 25 años;2021;18,5
Mujeres;07 Castilla y León;Menores de 25 años;2020;18,1
Mujeres;07 Castilla y León;Menores de 25 años;2019;19,71
Mujeres;07 Castilla y León;Menores de 25 años;2018;21,28
Mujeres;07 Castilla y León;Menores de 25 años;2017;19,14
Mujeres;07 Castilla y León;Menores de 25 años;2016;17,17
Mujeres;07 Castilla y León;Menores de 25 años;2015;14,41
Mujeres;07 Castilla y León;Menores de 25 años;2014;13,48
Mujeres;07 Castilla y León;Menores de 25 años;2013;15,4
Mujeres;07 Castilla y León;Menores de 25 años;2012;17,02
Mujeres;07 Castilla y León;Menores de 25 años;2011;24,29
Mujeres;07 Castilla y León;Menores de 25 años;2010;25,79
Mujeres;07 Castilla y León;Menores de 25 años;2009;25,4
Mujeres;07 Castilla y León;Menores de 25 años;2008;28,79
Mujeres;07 Castilla y León;Menores de 25 años;2007;29,83
Mujeres;07 Castilla y León;Menores de 25 años;2006;31,14
Mujeres;07 Castilla y León;25 y más años;2024;46,46
Mujeres;07 Castilla y León;25 y más años;2023;45,49
Mujeres;07 Castilla y León;25 y más años;2022;46,21
Mujeres;07 Castilla y León;25 y más años;2021;43,61
Mujeres;07 Castilla y León;25 y más años;2020;44,02
Mujeres;07 Castilla y León;25 y más años;2019;44,58
Mujeres;07 Castilla y León;25 y más años;2018;43,69
Mujeres;07 Castilla y León;25 y más años;2017;42,94
Mujeres;07 Castilla y León;25 y más años;2016;42,4
Mujeres;07 Castilla y León;25 y más años;2015;40,66
Mujeres;07 Castilla y León;25 y más años;2014;40,06
Mujeres;07 Castilla y León;25 y más años;2013;39,42
Mujeres;07 Castilla y León;25 y más años;2012;39,54
Mujeres;07 Castilla y León;25 y más años;2011;40,69
Mujeres;07 Castilla y León;25 y más años;2010;40,19
Mujeres;07 Castilla y León;25 y más años;2009;39,87
Mujeres;07 Castilla y León;25 y más años;2008;40,46
Mujeres;07 Castilla y León;25 y más años;2007;40,29
Mujeres;07 Castilla y León;25 y más años;2006;38,42
Mujeres;07 Castilla y León;De 16 a 19 años;2024;7,09
Mujeres;07 Castilla y León;De 16 a 19 años;2023;6,38
Mujeres;07 Castilla y León;De 16 a 19 años;2022;5,58
Mujeres;07 Castilla y León;De 16 a 19 años;2021;3
Mujeres;07 Castilla y León;De 16 a 19 años;2020;3,66
Mujeres;07 Castilla y León;De 16 a 19 años;2019;6,8
Mujeres;07 Castilla y León;De 16 a 19 años;2018;5,04
Mujeres;07 Castilla y León;De 16 a 19 años;2017;3,58
Mujeres;07 Castilla y León;De 16 a 19 años;2016;4,17
Mujeres;07 Castilla y León;De 16 a 19 años;2015;2,34
Mujeres;07 Castilla y León;De 16 a 19 años;2014;2,58
Mujeres;07 Castilla y León;De 16 a 19 años;2013;1,89
Mujeres;07 Castilla y León;De 16 a 19 años;2012;1,59
Mujeres;07 Castilla y León;De 16 a 19 años;2011;6,87
Mujeres;07 Castilla y León;De 16 a 19 años;2010;7,27
Mujeres;07 Castilla y León;De 16 a 19 años;2009;6,98
Mujeres;07 Castilla y León;De 16 a 19 años;2008;9,66
Mujeres;07 Castilla y León;De 16 a 19 años;2007;10,39
Mujeres;07 Castilla y León;De 16 a 19 años;2006;9,95
Mujeres;07 Castilla y León;De 20 a 24 años;2024;32,39
Mujeres;07 Castilla y León;De 20 a 24 años;2023;30,13
Mujeres;07 Castilla y León;De 20 a 24 años;2022;33,41
Mujeres;07 Castilla y León;De 20 a 24 años;2021;30,93
Mujeres;07 Castilla y León;De 20 a 24 años;2020;29,62
Mujeres;07 Castilla y León;De 20 a 24 años;2019;29,98
Mujeres;07 Castilla y León;De 20 a 24 años;2018;34,06
Mujeres;07 Castilla y León;De 20 a 24 años;2017;31,21
Mujeres;07 Castilla y León;De 20 a 24 años;2016;27,07
Mujeres;07 Castilla y León;De 20 a 24 años;2015;23,32
Mujeres;07 Castilla y León;De 20 a 24 años;2014;21,3
Mujeres;07 Castilla y León;De 20 a 24 años;2013;24,86
Mujeres;07 Castilla y León;De 20 a 24 años;2012;27,68
Mujeres;07 Castilla y León;De 20 a 24 años;2011;36,16
Mujeres;07 Castilla y León;De 20 a 24 años;2010;38,28
Mujeres;07 Castilla y León;De 20 a 24 años;2009;37,75
Mujeres;07 Castilla y León;De 20 a 24 años;2008;41,43
Mujeres;07 Castilla y León;De 20 a 24 años;2007;42,55
Mujeres;07 Castilla y León;De 20 a 24 años;2006;44,96
Mujeres;07 Castilla y León;De 25 a 54 años;2024;75,95
Mujeres;07 Castilla y León;De 25 a 54 años;2023;74,11
Mujeres;07 Castilla y León;De 25 a 54 años;2022;75,63
Mujeres;07 Castilla y León;De 25 a 54 años;2021;72,08
Mujeres;07 Castilla y León;De 25 a 54 años;2020;71,41
Mujeres;07 Castilla y León;De 25 a 54 años;2019;72,02
Mujeres;07 Castilla y León;De 25 a 54 años;2018;70,45
Mujeres;07 Castilla y León;De 25 a 54 años;2017;68,96
Mujeres;07 Castilla y León;De 25 a 54 años;2016;67,28
Mujeres;07 Castilla y León;De 25 a 54 años;2015;64,02
Mujeres;07 Castilla y León;De 25 a 54 años;2014;63,79
Mujeres;07 Castilla y León;De 25 a 54 años;2013;62,63
Mujeres;07 Castilla y León;De 25 a 54 años;2012;62,97
Mujeres;07 Castilla y León;De 25 a 54 años;2011;64,27
Mujeres;07 Castilla y León;De 25 a 54 años;2010;63,77
Mujeres;07 Castilla y León;De 25 a 54 años;2009;63,98
Mujeres;07 Castilla y León;De 25 a 54 años;2008;65,4
Mujeres;07 Castilla y León;De 25 a 54 años;2007;65,66
Mujeres;07 Castilla y León;De 25 a 54 años;2006;63,08
Mujeres;07 Castilla y León;De 55 y más años;2024;22,88
Mujeres;07 Castilla y León;De 55 y más años;2023;22,07
Mujeres;07 Castilla y León;De 55 y más años;2022;21,61
Mujeres;07 Castilla y León;De 55 y más años;2021;19,2
Mujeres;07 Castilla y León;De 55 y más años;2020;19,07
Mujeres;07 Castilla y León;De 55 y más años;2019;18,86
Mujeres;07 Castilla y León;De 55 y más años;2018;17,85
Mujeres;07 Castilla y León;De 55 y más años;2017;17,17
Mujeres;07 Castilla y León;De 55 y más años;2016;16,91
Mujeres;07 Castilla y León;De 55 y más años;2015;15,81
Mujeres;07 Castilla y León;De 55 y más años;2014;14,1
Mujeres;07 Castilla y León;De 55 y más años;2013;13,24
Mujeres;07 Castilla y León;De 55 y más años;2012;12,43
Mujeres;07 Castilla y León;De 55 y más años;2011;12,89
Mujeres;07 Castilla y León;De 55 y más años;2010;11,97
Mujeres;07 Castilla y León;De 55 y más años;2009;10,76
Mujeres;07 Castilla y León;De 55 y más años;2008;10,22
Mujeres;07 Castilla y León;De 55 y más años;2007;9,64
Mujeres;07 Castilla y León;De 55 y más años;2006;8,82
Mujeres;08 Castilla - La Mancha;Total;2024;42,79
Mujeres;08 Castilla - La Mancha;Total;2023;43,18
Mujeres;08 Castilla - La Mancha;Total;2022;41,72
Mujeres;08 Castilla - La Mancha;Total;2021;40,82
Mujeres;08 Castilla - La Mancha;Total;2020;38,48
Mujeres;08 Castilla - La Mancha;Total;2019;40,56
Mujeres;08 Castilla - La Mancha;Total;2018;39,06
Mujeres;08 Castilla - La Mancha;Total;2017;37,99
Mujeres;08 Castilla - La Mancha;Total;2016;36,56
Mujeres;08 Castilla - La Mancha;Total;2015;35,2
Mujeres;08 Castilla - La Mancha;Total;2014;34,46
Mujeres;08 Castilla - La Mancha;Total;2013;34,3
Mujeres;08 Castilla - La Mancha;Total;2012;34,52
Mujeres;08 Castilla - La Mancha;Total;2011;37,19
Mujeres;08 Castilla - La Mancha;Total;2010;36,28
Mujeres;08 Castilla - La Mancha;Total;2009;37,25
Mujeres;08 Castilla - La Mancha;Total;2008;39,21
Mujeres;08 Castilla - La Mancha;Total;2007;38,89
Mujeres;08 Castilla - La Mancha;Total;2006;35,64
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2024;21,64
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2023;22,41
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2022;18,14
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2021;18,05
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2020;16,23
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2019;18,26
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2018;17,68
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2017;16,99
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2016;15,57
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2015;14,64
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2014;15,44
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2013;14,53
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2012;18,12
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2011;21,88
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2010;24,86
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2009;28,83
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2008;36,55
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2007;37,61
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2006;35,52
Mujeres;08 Castilla - La Mancha;25 y más años;2024;45,47
Mujeres;08 Castilla - La Mancha;25 y más años;2023;45,76
Mujeres;08 Castilla - La Mancha;25 y más años;2022;44,64
Mujeres;08 Castilla - La Mancha;25 y más años;2021;43,55
Mujeres;08 Castilla - La Mancha;25 y más años;2020;41,24
Mujeres;08 Castilla - La Mancha;25 y más años;2019;43,3
Mujeres;08 Castilla - La Mancha;25 y más años;2018;41,67
Mujeres;08 Castilla - La Mancha;25 y más años;2017;40,56
Mujeres;08 Castilla - La Mancha;25 y más años;2016;39,17
Mujeres;08 Castilla - La Mancha;25 y más años;2015;37,8
Mujeres;08 Castilla - La Mancha;25 y más años;2014;36,91
Mujeres;08 Castilla - La Mancha;25 y más años;2013;36,92
Mujeres;08 Castilla - La Mancha;25 y más años;2012;36,76
Mujeres;08 Castilla - La Mancha;25 y más años;2011;39,35
Mujeres;08 Castilla - La Mancha;25 y más años;2010;37,93
Mujeres;08 Castilla - La Mancha;25 y más años;2009;38,49
Mujeres;08 Castilla - La Mancha;25 y más años;2008;39,61
Mujeres;08 Castilla - La Mancha;25 y más años;2007;39,09
Mujeres;08 Castilla - La Mancha;25 y más años;2006;35,65
Mujeres;08 Castilla - La Mancha;De 16 a 19 años;2024;6,39
Mujeres;08 Castilla - La Mancha;De 16 a 19 años;2023;5,93
Mujeres;08 Castilla - La Mancha;De 16 a 19 años;2022;6,01
Mujeres;08 Castilla - La Mancha;De 16 a 19 años;2021;6,46
Mujeres;08 Castilla - La Mancha;De 16 a 19 años;2020;2
Mujeres;08 Castilla - La Mancha;De 16 a 19 años;2019;4,04
Mujeres;08 Castilla - La Mancha;De 16 a 19 años;2018;2,44
Mujeres;08 Castilla - La Mancha;De 16 a 19 años;2017;4,01
Mujeres;08 Castilla - La Mancha;De 16 a 19 años;2016;2,77
Mujeres;08 Castilla - La Mancha;De 16 a 19 años;2015;1,88
Mujeres;08 Castilla - La Mancha;De 16 a 19 años;2014;2,28
Mujeres;08 Castilla - La Mancha;De 16 a 19 años;2013;3,11
Mujeres;08 Castilla - La Mancha;De 16 a 19 años;2012;2,2
Mujeres;08 Castilla - La Mancha;De 16 a 19 años;2011;3,42
Mujeres;08 Castilla - La Mancha;De 16 a 19 años;2010;4,66
Mujeres;08 Castilla - La Mancha;De 16 a 19 años;2009;9,54
Mujeres;08 Castilla - La Mancha;De 16 a 19 años;2008;14,47
Mujeres;08 Castilla - La Mancha;De 16 a 19 años;2007;18,58
Mujeres;08 Castilla - La Mancha;De 16 a 19 años;2006;14,69
Mujeres;08 Castilla - La Mancha;De 20 a 24 años;2024;34,51
Mujeres;08 Castilla - La Mancha;De 20 a 24 años;2023;35,84
Mujeres;08 Castilla - La Mancha;De 20 a 24 años;2022;28,2
Mujeres;08 Castilla - La Mancha;De 20 a 24 años;2021;27,02
Mujeres;08 Castilla - La Mancha;De 20 a 24 años;2020;27,56
Mujeres;08 Castilla - La Mancha;De 20 a 24 años;2019;29,59
Mujeres;08 Castilla - La Mancha;De 20 a 24 años;2018;29,78
Mujeres;08 Castilla - La Mancha;De 20 a 24 años;2017;27,16
Mujeres;08 Castilla - La Mancha;De 20 a 24 años;2016;25,36
Mujeres;08 Castilla - La Mancha;De 20 a 24 años;2015;24,08
Mujeres;08 Castilla - La Mancha;De 20 a 24 años;2014;24,92
Mujeres;08 Castilla - La Mancha;De 20 a 24 años;2013;22,57
Mujeres;08 Castilla - La Mancha;De 20 a 24 años;2012;29,29
Mujeres;08 Castilla - La Mancha;De 20 a 24 años;2011;34,89
Mujeres;08 Castilla - La Mancha;De 20 a 24 años;2010;39,09
Mujeres;08 Castilla - La Mancha;De 20 a 24 años;2009;42,48
Mujeres;08 Castilla - La Mancha;De 20 a 24 años;2008;52,19
Mujeres;08 Castilla - La Mancha;De 20 a 24 años;2007;51,09
Mujeres;08 Castilla - La Mancha;De 20 a 24 años;2006;50,36
Mujeres;08 Castilla - La Mancha;De 25 a 54 años;2024;68,04
Mujeres;08 Castilla - La Mancha;De 25 a 54 años;2023;68
Mujeres;08 Castilla - La Mancha;De 25 a 54 años;2022;66,89
Mujeres;08 Castilla - La Mancha;De 25 a 54 años;2021;65,17
Mujeres;08 Castilla - La Mancha;De 25 a 54 años;2020;60,86
Mujeres;08 Castilla - La Mancha;De 25 a 54 años;2019;63,4
Mujeres;08 Castilla - La Mancha;De 25 a 54 años;2018;60,47
Mujeres;08 Castilla - La Mancha;De 25 a 54 años;2017;59,24
Mujeres;08 Castilla - La Mancha;De 25 a 54 años;2016;57,44
Mujeres;08 Castilla - La Mancha;De 25 a 54 años;2015;55,57
Mujeres;08 Castilla - La Mancha;De 25 a 54 años;2014;54,68
Mujeres;08 Castilla - La Mancha;De 25 a 54 años;2013;53,99
Mujeres;08 Castilla - La Mancha;De 25 a 54 años;2012;53,53
Mujeres;08 Castilla - La Mancha;De 25 a 54 años;2011;57,38
Mujeres;08 Castilla - La Mancha;De 25 a 54 años;2010;56,46
Mujeres;08 Castilla - La Mancha;De 25 a 54 años;2009;57,44
Mujeres;08 Castilla - La Mancha;De 25 a 54 años;2008;59,59
Mujeres;08 Castilla - La Mancha;De 25 a 54 años;2007;59,83
Mujeres;08 Castilla - La Mancha;De 25 a 54 años;2006;55,02
Mujeres;08 Castilla - La Mancha;De 55 y más años;2024;20,67
Mujeres;08 Castilla - La Mancha;De 55 y más años;2023;20,68
Mujeres;08 Castilla - La Mancha;De 55 y más años;2022;19
Mujeres;08 Castilla - La Mancha;De 55 y más años;2021;18,02
Mujeres;08 Castilla - La Mancha;De 55 y más años;2020;16,74
Mujeres;08 Castilla - La Mancha;De 55 y más años;2019;17,6
Mujeres;08 Castilla - La Mancha;De 55 y más años;2018;16,98
Mujeres;08 Castilla - La Mancha;De 55 y más años;2017;15,43
Mujeres;08 Castilla - La Mancha;De 55 y más años;2016;13,83
Mujeres;08 Castilla - La Mancha;De 55 y más años;2015;12,29
Mujeres;08 Castilla - La Mancha;De 55 y más años;2014;10,67
Mujeres;08 Castilla - La Mancha;De 55 y más años;2013;10,98
Mujeres;08 Castilla - La Mancha;De 55 y más años;2012;10,75
Mujeres;08 Castilla - La Mancha;De 55 y más años;2011;11,14
Mujeres;08 Castilla - La Mancha;De 55 y más años;2010;8,91
Mujeres;08 Castilla - La Mancha;De 55 y más años;2009;8,92
Mujeres;08 Castilla - La Mancha;De 55 y más años;2008;8,74
Mujeres;08 Castilla - La Mancha;De 55 y más años;2007;7,7
Mujeres;08 Castilla - La Mancha;De 55 y más años;2006;7,21
Mujeres;09 Cataluña;Total;2024;51,13
Mujeres;09 Cataluña;Total;2023;51,3
Mujeres;09 Cataluña;Total;2022;50,19
Mujeres;09 Cataluña;Total;2021;49,34
Mujeres;09 Cataluña;Total;2020;48,33
Mujeres;09 Cataluña;Total;2019;50,43
Mujeres;09 Cataluña;Total;2018;49,46
Mujeres;09 Cataluña;Total;2017;48,7
Mujeres;09 Cataluña;Total;2016;47,54
Mujeres;09 Cataluña;Total;2015;45,95
Mujeres;09 Cataluña;Total;2014;46,03
Mujeres;09 Cataluña;Total;2013;44,65
Mujeres;09 Cataluña;Total;2012;45,01
Mujeres;09 Cataluña;Total;2011;47,01
Mujeres;09 Cataluña;Total;2010;47,22
Mujeres;09 Cataluña;Total;2009;47,48
Mujeres;09 Cataluña;Total;2008;50,51
Mujeres;09 Cataluña;Total;2007;49,93
Mujeres;09 Cataluña;Total;2006;49,01
Mujeres;09 Cataluña;Menores de 25 años;2024;32,84
Mujeres;09 Cataluña;Menores de 25 años;2023;34,53
Mujeres;09 Cataluña;Menores de 25 años;2022;32,78
Mujeres;09 Cataluña;Menores de 25 años;2021;29,79
Mujeres;09 Cataluña;Menores de 25 años;2020;26,42
Mujeres;09 Cataluña;Menores de 25 años;2019;33,81
Mujeres;09 Cataluña;Menores de 25 años;2018;31,28
Mujeres;09 Cataluña;Menores de 25 años;2017;29,86
Mujeres;09 Cataluña;Menores de 25 años;2016;27,51
Mujeres;09 Cataluña;Menores de 25 años;2015;26,1
Mujeres;09 Cataluña;Menores de 25 años;2014;24,08
Mujeres;09 Cataluña;Menores de 25 años;2013;25,11
Mujeres;09 Cataluña;Menores de 25 años;2012;24,72
Mujeres;09 Cataluña;Menores de 25 años;2011;31,85
Mujeres;09 Cataluña;Menores de 25 años;2010;34,06
Mujeres;09 Cataluña;Menores de 25 años;2009;34,84
Mujeres;09 Cataluña;Menores de 25 años;2008;43,64
Mujeres;09 Cataluña;Menores de 25 años;2007;44,85
Mujeres;09 Cataluña;Menores de 25 años;2006;45,04
Mujeres;09 Cataluña;25 y más años;2024;53,44
Mujeres;09 Cataluña;25 y más años;2023;53,4
Mujeres;09 Cataluña;25 y más años;2022;52,28
Mujeres;09 Cataluña;25 y más años;2021;51,64
Mujeres;09 Cataluña;25 y más años;2020;50,91
Mujeres;09 Cataluña;25 y más años;2019;52,34
Mujeres;09 Cataluña;25 y más años;2018;51,5
Mujeres;09 Cataluña;25 y más años;2017;50,78
Mujeres;09 Cataluña;25 y más años;2016;49,72
Mujeres;09 Cataluña;25 y más años;2015;48,09
Mujeres;09 Cataluña;25 y más años;2014;48,39
Mujeres;09 Cataluña;25 y más años;2013;46,78
Mujeres;09 Cataluña;25 y más años;2012;47,25
Mujeres;09 Cataluña;25 y más años;2011;48,72
Mujeres;09 Cataluña;25 y más años;2010;48,74
Mujeres;09 Cataluña;25 y más años;2009;49
Mujeres;09 Cataluña;25 y más años;2008;51,36
Mujeres;09 Cataluña;25 y más años;2007;50,57
Mujeres;09 Cataluña;25 y más años;2006;49,52
Mujeres;09 Cataluña;De 16 a 19 años;2024;11,6
Mujeres;09 Cataluña;De 16 a 19 años;2023;13,48
Mujeres;09 Cataluña;De 16 a 19 años;2022;13,37
Mujeres;09 Cataluña;De 16 a 19 años;2021;11,34
Mujeres;09 Cataluña;De 16 a 19 años;2020;5,42
Mujeres;09 Cataluña;De 16 a 19 años;2019;12,83
Mujeres;09 Cataluña;De 16 a 19 años;2018;10,75
Mujeres;09 Cataluña;De 16 a 19 años;2017;8,73
